State,Year,Month,Period,Percent Complete,Percent Pending Investigation,Percent with drugs specified,StateName
HI,2015,March,12 month-ending,100,0.02,82.91,Hawaii
HI,2015,April,12 month-ending,100,0.02,84.71,Hawaii
HI,2015,May,12 month-ending,100,0.02,85.28,Hawaii
HI,2015,June,12 month-ending,100,0.02,85.71,Hawaii
HI,2015,July,12 month-ending,100,0.02,86.39,Hawaii
HI,2015,August,12 month-ending,100,0.02,87.25,Hawaii
HI,2015,September,12 month-ending,100,0.02,86.93,Hawaii
HI,2015,October,12 month-ending,100,0.03,85.9,Hawaii
HI,2015,November,12 month-ending,100,0.02,86.67,Hawaii
HI,2015,December,12 month-ending,100,0.01,87.13,Hawaii
HI,2016,January,12 month-ending,,0.01,87.36,Hawaii
HI,2016,February,12 month-ending,,0.02,88.95,Hawaii
HI,2016,March,12 month-ending,,0.02,90.91,Hawaii
HI,2016,April,12 month-ending,,0.02,91.1,Hawaii
HI,2016,May,12 month-ending,,0.05,92.11,Hawaii
HI,2016,June,12 month-ending,,0.09,92.78,Hawaii
HI,2016,July,12 month-ending,,0.13,92.23,Hawaii
HI,2016,August,12 month-ending,,0.17,93.6,Hawaii
HI,2016,September,12 month-ending,,0.2,94.33,Hawaii
HI,2016,October,12 month-ending,,0.22,94.82,Hawaii
HI,2016,November,12 month-ending,,0.27,94.87,Hawaii
HI,2016,December,12 month-ending,,0.33,93.97,Hawaii
HI,2017,January,12 month-ending,,0.32,93.1,Hawaii
HI,2017,February,12 month-ending,,0.32,92.63,Hawaii
HI,2017,March,12 month-ending,,0.31,92.31,Hawaii
HI,2017,April,12 month-ending,,0.31,91.67,Hawaii
HI,2017,May,12 month-ending,,0.27,90,Hawaii
HI,2017,June,12 month-ending,,0.24,89.36,Hawaii
HI,2017,July,12 month-ending,,0.21,89.12,Hawaii
HI,2017,August,12 month-ending,,0.18,87.23,Hawaii
HI,2017,September,12 month-ending,,0.14,86.73,Hawaii
HI,2017,October,12 month-ending,,0.12,86.93,Hawaii
HI,2017,November,12 month-ending,,0.08,87.06,Hawaii
HI,2017,December,12 month-ending,,0.03,87.13,Hawaii
HI,2018,January,12 month-ending,100,0.03,87.62,Hawaii
HI,2018,February,12 month-ending,100,0.03,88.73,Hawaii
HI,2018,March,12 month-ending,100,0.03,88.69,Hawaii
HI,2018,April,12 month-ending,100,0.03,90.13,Hawaii
HI,2018,May,12 month-ending,100,0.03,91.2,Hawaii
HI,2018,June,12 month-ending,100,0.03,91.89,Hawaii
HI,2018,July,12 month-ending,100,0.03,92.79,Hawaii
HI,2018,August,12 month-ending,100,0.03,94.47,Hawaii
HI,2018,September,12 month-ending,100,0.03,94.06,Hawaii
HI,2018,October,12 month-ending,100,0.03,94.37,Hawaii
HI,2018,November,12 month-ending,100,0.03,94.86,Hawaii
HI,2018,December,12 month-ending,100,0.1,95.75,Hawaii
HI,2019,January,12 month-ending,100,0.12,96.86,Hawaii
HI,2019,February,12 month-ending,100,0.14,97.33,Hawaii
HI,2019,March,12 month-ending,100,0.23,97.33,Hawaii
HI,2019,April,12 month-ending,100,0.31,96.36,Hawaii
HI,2019,May,12 month-ending,100,0.34,96.35,Hawaii
HI,2019,June,12 month-ending,100,0.44,96.41,Hawaii
HI,2019,July,12 month-ending,100,0.45,96.86,Hawaii
HI,2019,August,12 month-ending,100,0.52,96.55,Hawaii
HI,2019,September,12 month-ending,100,0.63,97.4,Hawaii
HI,2019,October,12 month-ending,100,0.68,97.53,Hawaii
HI,2019,November,12 month-ending,100,0.67,97.51,Hawaii
HI,2019,December,12 month-ending,100,0.6,97.14,Hawaii
HI,2020,January,12 month-ending,100,0.58,97.01,Hawaii
HI,2020,February,12 month-ending,100,0.56,96.92,Hawaii
HI,2020,March,12 month-ending,100,0.48,97.45,Hawaii
HI,2020,April,12 month-ending,100,0.39,98.34,Hawaii
HI,2020,May,12 month-ending,100,0.36,98.46,Hawaii
HI,2020,June,12 month-ending,100,0.27,98.48,Hawaii
HI,2020,July,12 month-ending,100,0.24,98.13,Hawaii
HI,2020,August,12 month-ending,100,0.17,98.11,Hawaii
HI,2020,September,12 month-ending,100,0.06,98.17,Hawaii
HI,2020,October,12 month-ending,100,0,97.82,Hawaii
HI,2020,November,12 month-ending,100,0,97.83,Hawaii
HI,2020,December,12 month-ending,100,0,98.19,Hawaii
HI,2021,January,12 month-ending,100,0.03,98.18,Hawaii
HI,2021,February,12 month-ending,100,0.04,97.56,Hawaii
HI,2021,March,12 month-ending,100,0.05,97.49,Hawaii
HI,2021,April,12 month-ending,100,0.08,97.37,Hawaii
IA,2015,January,12 month-ending,100,0.01,92.7,Iowa
IA,2015,February,12 month-ending,100,0.01,92.7,Iowa
IA,2015,March,12 month-ending,100,0.01,93.01,Iowa
IA,2015,April,12 month-ending,100,0.01,92.83,Iowa
IA,2015,May,12 month-ending,100,0.01,90.97,Iowa
IA,2015,June,12 month-ending,100,0.01,91,Iowa
IA,2015,July,12 month-ending,100,0.01,90.94,Iowa
IA,2015,August,12 month-ending,100,0.01,90.88,Iowa
IA,2015,September,12 month-ending,100,0.01,91.64,Iowa
IA,2015,October,12 month-ending,100,0.01,91.53,Iowa
IA,2015,November,12 month-ending,100,0,90.58,Iowa
IA,2015,December,12 month-ending,100,0,91,Iowa
IA,2016,January,12 month-ending,,0,90.1,Iowa
IA,2016,February,12 month-ending,,0,90.13,Iowa
IA,2016,March,12 month-ending,,0,89.32,Iowa
IA,2016,April,12 month-ending,,0,89.87,Iowa
IA,2016,May,12 month-ending,,0,90.25,Iowa
IA,2016,June,12 month-ending,,0,90.65,Iowa
IA,2016,July,12 month-ending,,0,91.45,Iowa
IA,2016,August,12 month-ending,,0.01,91.26,Iowa
IA,2016,September,12 month-ending,,0.01,91.5,Iowa
IA,2016,October,12 month-ending,,0.01,90.42,Iowa
IA,2016,November,12 month-ending,,0.01,91.54,Iowa
IA,2016,December,12 month-ending,,0.01,92.04,Iowa
IA,2017,January,12 month-ending,,0,92.92,Iowa
IA,2017,February,12 month-ending,,0,93.33,Iowa
IA,2017,March,12 month-ending,,0.01,93.94,Iowa
IA,2017,April,12 month-ending,,0.01,93.42,Iowa
IA,2017,May,12 month-ending,,0.01,94.41,Iowa
IA,2017,June,12 month-ending,,0.01,94.28,Iowa
IA,2017,July,12 month-ending,,0.01,94.31,Iowa
IA,2017,August,12 month-ending,,0.01,94.97,Iowa
IA,2017,September,12 month-ending,,0.01,94.01,Iowa
IA,2017,October,12 month-ending,,0.01,94.97,Iowa
IA,2017,November,12 month-ending,,0.01,95,Iowa
IA,2017,December,12 month-ending,,0.01,95.31,Iowa
IA,2018,January,12 month-ending,100,0.01,95.54,Iowa
IA,2018,February,12 month-ending,100,0.01,94.86,Iowa
IA,2018,March,12 month-ending,100,0,95.4,Iowa
IA,2018,April,12 month-ending,100,0,95.08,Iowa
IA,2018,May,12 month-ending,100,0,95.19,Iowa
IA,2018,June,12 month-ending,100,0,95.11,Iowa
IA,2018,July,12 month-ending,100,0,94.75,Iowa
IA,2018,August,12 month-ending,100,0,94.9,Iowa
IA,2018,September,12 month-ending,100,0,94.98,Iowa
IA,2018,October,12 month-ending,100,0.01,94.81,Iowa
IA,2018,November,12 month-ending,100,0.01,94.29,Iowa
IA,2018,December,12 month-ending,100,0.01,93.86,Iowa
IA,2019,January,12 month-ending,100,0.01,93.88,Iowa
IA,2019,February,12 month-ending,100,0.01,93.5,Iowa
IA,2019,March,12 month-ending,100,0.01,92.78,Iowa
IA,2019,April,12 month-ending,100,0.01,93.36,Iowa
IA,2019,May,12 month-ending,100,0.01,93.38,Iowa
IA,2019,June,12 month-ending,100,0.01,93.64,Iowa
IA,2019,July,12 month-ending,100,0.01,94.28,Iowa
IA,2019,August,12 month-ending,100,0.02,94.12,Iowa
IA,2019,September,12 month-ending,100,0.02,94.62,Iowa
IA,2019,October,12 month-ending,100,0.02,95.03,Iowa
IA,2019,November,12 month-ending,100,0.02,94.94,Iowa
IA,2019,December,12 month-ending,100,0.02,95.43,Iowa
IA,2020,January,12 month-ending,100,0.02,95.66,Iowa
IA,2020,February,12 month-ending,100,0.02,96.42,Iowa
IA,2020,March,12 month-ending,100,0.02,96.52,Iowa
IA,2020,April,12 month-ending,100,0.02,95.89,Iowa
IA,2020,May,12 month-ending,100,0.02,95.48,Iowa
IA,2020,June,12 month-ending,100,0.02,95.92,Iowa
IA,2020,July,12 month-ending,100,0.02,95.64,Iowa
IA,2020,August,12 month-ending,100,0.01,94.89,Iowa
IA,2020,September,12 month-ending,100,0.01,94.74,Iowa
IA,2020,October,12 month-ending,100,0.01,94.38,Iowa
IA,2020,November,12 month-ending,100,0.01,94.87,Iowa
IA,2020,December,12 month-ending,100,0.01,94.75,Iowa
IA,2021,January,12 month-ending,100,0.01,94.41,Iowa
IA,2021,February,12 month-ending,100,0.01,94.33,Iowa
IA,2021,March,12 month-ending,100,0.01,94.64,Iowa
IA,2021,April,12 month-ending,100,0.01,95.07,Iowa
ID,2015,January,12 month-ending,100,0,62.2,Idaho
ID,2015,February,12 month-ending,100,0,62.14,Idaho
ID,2015,March,12 month-ending,100,0,62.5,Idaho
ID,2015,April,12 month-ending,100,0.01,61.64,Idaho
ID,2015,May,12 month-ending,100,0.01,61.97,Idaho
ID,2015,June,12 month-ending,100,0.01,64.98,Idaho
ID,2015,July,12 month-ending,100,0.01,66.36,Idaho
ID,2015,August,12 month-ending,100,0.01,68.81,Idaho
ID,2015,September,12 month-ending,100,0.01,70.09,Idaho
ID,2015,October,12 month-ending,100,0.01,72.09,Idaho
ID,2015,November,12 month-ending,100,0.02,75.12,Idaho
ID,2015,December,12 month-ending,100,0.03,74.3,Idaho
ID,2016,January,12 month-ending,,0.03,73.36,Idaho
ID,2016,February,12 month-ending,,0.03,74.88,Idaho
ID,2016,March,12 month-ending,,0.03,77.83,Idaho
ID,2016,April,12 month-ending,,0.02,80.38,Idaho
ID,2016,May,12 month-ending,,0.02,80.66,Idaho
ID,2016,June,12 month-ending,,0.05,80.09,Idaho
ID,2016,July,12 month-ending,,0.05,78.44,Idaho
ID,2016,August,12 month-ending,,0.05,77.88,Idaho
ID,2016,September,12 month-ending,,0.05,77.06,Idaho
ID,2016,October,12 month-ending,,0.05,78.17,Idaho
ID,2016,November,12 month-ending,,0.07,76.6,Idaho
ID,2016,December,12 month-ending,,0.07,78.07,Idaho
ID,2017,January,12 month-ending,,0.07,76.55,Idaho
ID,2017,February,12 month-ending,,0.07,76.29,Idaho
ID,2017,March,12 month-ending,,0.07,74.46,Idaho
ID,2017,April,12 month-ending,,0.07,74.04,Idaho
ID,2017,May,12 month-ending,,0.07,73.33,Idaho
ID,2017,June,12 month-ending,,0.06,73.59,Idaho
ID,2017,July,12 month-ending,,0.06,73.5,Idaho
ID,2017,August,12 month-ending,,0.06,74.47,Idaho
ID,2017,September,12 month-ending,,0.06,75.42,Idaho
ID,2017,October,12 month-ending,,0.06,75.85,Idaho
ID,2017,November,12 month-ending,,0.03,76.39,Idaho
ID,2017,December,12 month-ending,,0.02,75.64,Idaho
ID,2018,January,12 month-ending,100,0.02,77.63,Idaho
ID,2018,February,12 month-ending,100,0.02,77.13,Idaho
ID,2018,March,12 month-ending,100,0.02,78.67,Idaho
ID,2018,April,12 month-ending,100,0.02,79.74,Idaho
ID,2018,May,12 month-ending,100,0.01,80.72,Idaho
ID,2018,June,12 month-ending,100,0.01,81.28,Idaho
ID,2018,July,12 month-ending,100,0.01,83.4,Idaho
ID,2018,August,12 month-ending,100,0.01,84.43,Idaho
ID,2018,September,12 month-ending,100,0.01,83.61,Idaho
ID,2018,October,12 month-ending,100,0,82.25,Idaho
ID,2018,November,12 month-ending,100,0.01,83.76,Idaho
ID,2018,December,12 month-ending,100,0.01,84.36,Idaho
ID,2019,January,12 month-ending,100,0.02,84.34,Idaho
ID,2019,February,12 month-ending,100,0.04,85.38,Idaho
ID,2019,March,12 month-ending,100,0.04,86.04,Idaho
ID,2019,April,12 month-ending,100,0.04,85.77,Idaho
ID,2019,May,12 month-ending,100,0.04,85.99,Idaho
ID,2019,June,12 month-ending,100,0.03,87.74,Idaho
ID,2019,July,12 month-ending,100,0.04,87.65,Idaho
ID,2019,August,12 month-ending,100,0.04,87.39,Idaho
ID,2019,September,12 month-ending,100,0.04,88.26,Idaho
ID,2019,October,12 month-ending,100,0.04,89.72,Idaho
ID,2019,November,12 month-ending,100,0.04,89.35,Idaho
ID,2019,December,12 month-ending,100,0.04,89.77,Idaho
ID,2020,January,12 month-ending,100,0.03,89.77,Idaho
ID,2020,February,12 month-ending,100,0.02,89.53,Idaho
ID,2020,March,12 month-ending,100,0.02,90,Idaho
ID,2020,April,12 month-ending,100,0.02,90,Idaho
ID,2020,May,12 month-ending,100,0.03,90.73,Idaho
ID,2020,June,12 month-ending,100,0.03,89.33,Idaho
ID,2020,July,12 month-ending,100,0.04,89.3,Idaho
ID,2020,August,12 month-ending,100,0.05,88.57,Idaho
ID,2020,September,12 month-ending,100,0.07,87.54,Idaho
ID,2020,October,12 month-ending,100,0.1,88.21,Idaho
ID,2020,November,12 month-ending,100,0.11,88.85,Idaho
ID,2020,December,12 month-ending,100,0.13,89.29,Idaho
ID,2021,January,12 month-ending,100,0.14,89.44,Idaho
ID,2021,February,12 month-ending,100,0.16,89.93,Idaho
ID,2021,March,12 month-ending,100,0.16,89.45,Idaho
ID,2021,April,12 month-ending,100,0.24,90.66,Idaho
IL,2015,January,12 month-ending,100,0.03,89.59,Illinois
IL,2015,February,12 month-ending,100,0.03,89.92,Illinois
IL,2015,March,12 month-ending,100,0.03,90.11,Illinois
IL,2015,April,12 month-ending,100,0.02,90.78,Illinois
IL,2015,May,12 month-ending,100,0.03,90.57,Illinois
IL,2015,June,12 month-ending,100,0.02,91.11,Illinois
IL,2015,July,12 month-ending,100,0.03,91.14,Illinois
IL,2015,August,12 month-ending,100,0.03,91.19,Illinois
IL,2015,September,12 month-ending,100,0.03,91.23,Illinois
IL,2015,October,12 month-ending,100,0.03,91.72,Illinois
IL,2015,November,12 month-ending,100,0.03,91.83,Illinois
IL,2015,December,12 month-ending,100,0.02,92.22,Illinois
IL,2016,January,12 month-ending,,0.03,92.71,Illinois
IL,2016,February,12 month-ending,,0.03,93,Illinois
IL,2016,March,12 month-ending,,0.03,93.38,Illinois
IL,2016,April,12 month-ending,,0.03,93.66,Illinois
IL,2016,May,12 month-ending,,0.02,94.46,Illinois
IL,2016,June,12 month-ending,,0.03,94.67,Illinois
IL,2016,July,12 month-ending,,0.03,95.05,Illinois
IL,2016,August,12 month-ending,,0.03,95.16,Illinois
IL,2016,September,12 month-ending,,0.03,95.52,Illinois
IL,2016,October,12 month-ending,,0.02,95.69,Illinois
IL,2016,November,12 month-ending,,0.03,95.8,Illinois
IL,2016,December,12 month-ending,,0.03,96,Illinois
IL,2017,January,12 month-ending,,0.02,96.12,Illinois
IL,2017,February,12 month-ending,,0.03,96.04,Illinois
IL,2017,March,12 month-ending,,0.03,95.79,Illinois
IL,2017,April,12 month-ending,,0.03,95.7,Illinois
IL,2017,May,12 month-ending,,0.02,95.43,Illinois
IL,2017,June,12 month-ending,,0.03,95.29,Illinois
IL,2017,July,12 month-ending,,0.03,94.97,Illinois
IL,2017,August,12 month-ending,,0.02,95.08,Illinois
IL,2017,September,12 month-ending,,0.02,94.87,Illinois
IL,2017,October,12 month-ending,,0.03,94.84,Illinois
IL,2017,November,12 month-ending,,0.03,94.75,Illinois
IL,2017,December,12 month-ending,,0.03,94.83,Illinois
IL,2018,January,12 month-ending,100,0.03,94.96,Illinois
IL,2018,February,12 month-ending,100,0.03,94.97,Illinois
IL,2018,March,12 month-ending,100,0.03,95.48,Illinois
IL,2018,April,12 month-ending,100,0.04,95.39,Illinois
IL,2018,May,12 month-ending,100,0.04,95.79,Illinois
IL,2018,June,12 month-ending,100,0.04,95.94,Illinois
IL,2018,July,12 month-ending,100,0.04,96.46,Illinois
IL,2018,August,12 month-ending,100,0.05,96.69,Illinois
IL,2018,September,12 month-ending,100,0.06,97.01,Illinois
IL,2018,October,12 month-ending,100,0.06,97.13,Illinois
IL,2018,November,12 month-ending,100,0.07,97.28,Illinois
IL,2018,December,12 month-ending,100,0.07,97.25,Illinois
IL,2019,January,12 month-ending,100,0.08,97.32,Illinois
IL,2019,February,12 month-ending,100,0.08,97.29,Illinois
IL,2019,March,12 month-ending,100,0.09,97.26,Illinois
IL,2019,April,12 month-ending,100,0.09,97.33,Illinois
IL,2019,May,12 month-ending,100,0.1,97.33,Illinois
IL,2019,June,12 month-ending,100,0.11,97.3,Illinois
IL,2019,July,12 month-ending,100,0.11,97.12,Illinois
IL,2019,August,12 month-ending,100,0.11,97.06,Illinois
IL,2019,September,12 month-ending,100,0.11,97.02,Illinois
IL,2019,October,12 month-ending,100,0.12,97.11,Illinois
IL,2019,November,12 month-ending,100,0.13,97.32,Illinois
IL,2019,December,12 month-ending,100,0.13,97.59,Illinois
IL,2020,January,12 month-ending,100,0.13,97.57,Illinois
IL,2020,February,12 month-ending,100,0.13,97.86,Illinois
IL,2020,March,12 month-ending,100,0.13,97.78,Illinois
IL,2020,April,12 month-ending,100,0.13,97.91,Illinois
IL,2020,May,12 month-ending,100,0.14,97.88,Illinois
IL,2020,June,12 month-ending,100,0.14,97.92,Illinois
IL,2020,July,12 month-ending,100,0.14,97.91,Illinois
IL,2020,August,12 month-ending,100,0.14,97.99,Illinois
IL,2020,September,12 month-ending,100,0.14,97.98,Illinois
IL,2020,October,12 month-ending,100,0.14,97.82,Illinois
IL,2020,November,12 month-ending,100,0.15,97.79,Illinois
IL,2020,December,12 month-ending,100,0.15,97.71,Illinois
IL,2021,January,12 month-ending,100,0.16,97.64,Illinois
IL,2021,February,12 month-ending,100,0.16,97.61,Illinois
IL,2021,March,12 month-ending,100,0.18,97.49,Illinois
IL,2021,April,12 month-ending,100,0.22,97.53,Illinois
IN,2015,January,12 month-ending,100,0.03,48.71,Indiana
IN,2015,February,12 month-ending,100,0.03,49.61,Indiana
IN,2015,March,12 month-ending,100,0.03,49.62,Indiana
IN,2015,April,12 month-ending,100,0.03,50.58,Indiana
IN,2015,May,12 month-ending,100,0.03,50.96,Indiana
IN,2015,June,12 month-ending,100,0.03,50.21,Indiana
IN,2015,July,12 month-ending,100,0.03,50.04,Indiana
IN,2015,August,12 month-ending,100,0.03,49.8,Indiana
IN,2015,September,12 month-ending,100,0.03,49.34,Indiana
IN,2015,October,12 month-ending,100,0.02,50.54,Indiana
IN,2015,November,12 month-ending,100,0.03,50.99,Indiana
IN,2015,December,12 month-ending,100,0.02,51.46,Indiana
IN,2016,January,12 month-ending,,0.02,52.28,Indiana
IN,2016,February,12 month-ending,,0.02,53.14,Indiana
IN,2016,March,12 month-ending,,0.02,53.88,Indiana
IN,2016,April,12 month-ending,,0.01,55.18,Indiana
IN,2016,May,12 month-ending,,0.01,56.32,Indiana
IN,2016,June,12 month-ending,,0.01,57.68,Indiana
IN,2016,July,12 month-ending,,0.01,58.5,Indiana
IN,2016,August,12 month-ending,,0.01,59.96,Indiana
IN,2016,September,12 month-ending,,0.01,59.97,Indiana
IN,2016,October,12 month-ending,,0,60.31,Indiana
IN,2016,November,12 month-ending,,0,61.74,Indiana
IN,2016,December,12 month-ending,,0.01,63.15,Indiana
IN,2017,January,12 month-ending,,0.01,64.53,Indiana
IN,2017,February,12 month-ending,,0.01,65.75,Indiana
IN,2017,March,12 month-ending,,0.01,67.79,Indiana
IN,2017,April,12 month-ending,,0.01,67.41,Indiana
IN,2017,May,12 month-ending,,0.02,68.33,Indiana
IN,2017,June,12 month-ending,,0.02,70.06,Indiana
IN,2017,July,12 month-ending,,0.02,71.75,Indiana
IN,2017,August,12 month-ending,,0.02,73.33,Indiana
IN,2017,September,12 month-ending,,0.02,75.42,Indiana
IN,2017,October,12 month-ending,,0.02,77.09,Indiana
IN,2017,November,12 month-ending,,0.03,78.51,Indiana
IN,2017,December,12 month-ending,,0.03,79.78,Indiana
IN,2018,January,12 month-ending,100,0.03,80.59,Indiana
IN,2018,February,12 month-ending,100,0.03,81.79,Indiana
IN,2018,March,12 month-ending,100,0.03,82.89,Indiana
IN,2018,April,12 month-ending,100,0.03,85.31,Indiana
IN,2018,May,12 month-ending,100,0.02,86.46,Indiana
IN,2018,June,12 month-ending,100,0.02,87.5,Indiana
IN,2018,July,12 month-ending,100,0.02,87.85,Indiana
IN,2018,August,12 month-ending,100,0.02,87.92,Indiana
IN,2018,September,12 month-ending,100,0.02,88.42,Indiana
IN,2018,October,12 month-ending,100,0.02,88.65,Indiana
IN,2018,November,12 month-ending,100,0.01,88.6,Indiana
IN,2018,December,12 month-ending,100,0.01,88.65,Indiana
IN,2019,January,12 month-ending,100,0.01,89.57,Indiana
IN,2019,February,12 month-ending,100,0.01,89.95,Indiana
IN,2019,March,12 month-ending,100,0.01,90.56,Indiana
IN,2019,April,12 month-ending,100,0,90.99,Indiana
IN,2019,May,12 month-ending,100,0,91.56,Indiana
IN,2019,June,12 month-ending,100,0,92.24,Indiana
IN,2019,July,12 month-ending,100,0,93.22,Indiana
IN,2019,August,12 month-ending,100,0,94.16,Indiana
IN,2019,September,12 month-ending,100,0,94.99,Indiana
IN,2019,October,12 month-ending,100,0,95.48,Indiana
IN,2019,November,12 month-ending,100,0,96.49,Indiana
IN,2019,December,12 month-ending,100,0,97.3,Indiana
IN,2020,January,12 month-ending,100,0,97.43,Indiana
IN,2020,February,12 month-ending,100,0,97.71,Indiana
IN,2020,March,12 month-ending,100,0.01,97.5,Indiana
IN,2020,April,12 month-ending,100,0.01,97.71,Indiana
IN,2020,May,12 month-ending,100,0.01,97.89,Indiana
IN,2020,June,12 month-ending,100,0.01,97.8,Indiana
IN,2020,July,12 month-ending,100,0.02,97.9,Indiana
IN,2020,August,12 month-ending,100,0.02,97.74,Indiana
IN,2020,September,12 month-ending,100,0.02,97.73,Indiana
IN,2020,October,12 month-ending,100,0.03,97.76,Indiana
IN,2020,November,12 month-ending,100,0.04,97.65,Indiana
IN,2020,December,12 month-ending,100,0.06,97.4,Indiana
IN,2021,January,12 month-ending,100,0.06,96.96,Indiana
IN,2021,February,12 month-ending,100,0.06,97.07,Indiana
IN,2021,March,12 month-ending,100,0.06,96.83,Indiana
IN,2021,April,12 month-ending,100,0.06,96.65,Indiana
KS,2015,January,12 month-ending,100,0.03,73.4,Kansas
KS,2015,February,12 month-ending,100,0.03,73.38,Kansas
KS,2015,March,12 month-ending,100,0.03,74.61,Kansas
KS,2015,April,12 month-ending,100,0.04,73.8,Kansas
KS,2015,May,12 month-ending,100,0.04,73.59,Kansas
KS,2015,June,12 month-ending,100,0.04,73.33,Kansas
KS,2015,July,12 month-ending,100,0.03,72.87,Kansas
KS,2015,August,12 month-ending,100,0.03,73,Kansas
KS,2015,September,12 month-ending,100,0.03,73.35,Kansas
KS,2015,October,12 month-ending,100,0.03,73.35,Kansas
KS,2015,November,12 month-ending,100,0.04,73.48,Kansas
KS,2015,December,12 month-ending,100,0.05,74.61,Kansas
KS,2016,January,12 month-ending,,0.06,75.08,Kansas
KS,2016,February,12 month-ending,,0.06,76.03,Kansas
KS,2016,March,12 month-ending,,0.06,76.68,Kansas
KS,2016,April,12 month-ending,,0.06,77.24,Kansas
KS,2016,May,12 month-ending,,0.06,77.05,Kansas
KS,2016,June,12 month-ending,,0.06,78.68,Kansas
KS,2016,July,12 month-ending,,0.07,80,Kansas
KS,2016,August,12 month-ending,,0.06,81.88,Kansas
KS,2016,September,12 month-ending,,0.06,82.86,Kansas
KS,2016,October,12 month-ending,,0.06,82.37,Kansas
KS,2016,November,12 month-ending,,0.06,81.9,Kansas
KS,2016,December,12 month-ending,,0.04,80.19,Kansas
KS,2017,January,12 month-ending,,0.04,80.12,Kansas
KS,2017,February,12 month-ending,,0.05,80.25,Kansas
KS,2017,March,12 month-ending,,0.05,80.5,Kansas
KS,2017,April,12 month-ending,,0.05,80.13,Kansas
KS,2017,May,12 month-ending,,0.04,81.7,Kansas
KS,2017,June,12 month-ending,,0.05,82.06,Kansas
KS,2017,July,12 month-ending,,0.04,80.32,Kansas
KS,2017,August,12 month-ending,,0.05,78.11,Kansas
KS,2017,September,12 month-ending,,0.06,76.24,Kansas
KS,2017,October,12 month-ending,,0.06,75.63,Kansas
KS,2017,November,12 month-ending,,0.05,76.36,Kansas
KS,2017,December,12 month-ending,,0.05,77.09,Kansas
KS,2018,January,12 month-ending,100,0.04,78.06,Kansas
KS,2018,February,12 month-ending,100,0.04,77.92,Kansas
KS,2018,March,12 month-ending,100,0.04,76.42,Kansas
KS,2018,April,12 month-ending,100,0.04,76.09,Kansas
KS,2018,May,12 month-ending,100,0.04,75.9,Kansas
KS,2018,June,12 month-ending,100,0.03,76.08,Kansas
KS,2018,July,12 month-ending,100,0.03,77.62,Kansas
KS,2018,August,12 month-ending,100,0.03,77.97,Kansas
KS,2018,September,12 month-ending,100,0.02,80.79,Kansas
KS,2018,October,12 month-ending,100,0.02,81.56,Kansas
KS,2018,November,12 month-ending,100,0.02,82,Kansas
KS,2018,December,12 month-ending,100,0.01,82.99,Kansas
KS,2019,January,12 month-ending,100,0.01,83.62,Kansas
KS,2019,February,12 month-ending,100,0.01,84.49,Kansas
KS,2019,March,12 month-ending,100,0,86.23,Kansas
KS,2019,April,12 month-ending,100,0,87.77,Kansas
KS,2019,May,12 month-ending,100,0,88.41,Kansas
KS,2019,June,12 month-ending,100,0.01,89.3,Kansas
KS,2019,July,12 month-ending,100,0.01,89.89,Kansas
KS,2019,August,12 month-ending,100,0.01,90.86,Kansas
KS,2019,September,12 month-ending,100,0.01,91.22,Kansas
KS,2019,October,12 month-ending,100,0.01,91.8,Kansas
KS,2019,November,12 month-ending,100,0.01,92.59,Kansas
KS,2019,December,12 month-ending,100,0.02,92.89,Kansas
KS,2020,January,12 month-ending,100,0.02,93.02,Kansas
KS,2020,February,12 month-ending,100,0.02,93.73,Kansas
KS,2020,March,12 month-ending,100,0.02,94.06,Kansas
KS,2020,April,12 month-ending,100,0.02,94.26,Kansas
KS,2020,May,12 month-ending,100,0.02,94.88,Kansas
KS,2020,June,12 month-ending,100,0.01,95.2,Kansas
KS,2020,July,12 month-ending,100,0.01,94.17,Kansas
KS,2020,August,12 month-ending,100,0.01,94.61,Kansas
KS,2020,September,12 month-ending,100,0.01,94.87,Kansas
KS,2020,October,12 month-ending,100,0.02,94.43,Kansas
KS,2020,November,12 month-ending,100,0.03,94.16,Kansas
KS,2020,December,12 month-ending,100,0.05,94.75,Kansas
KS,2021,January,12 month-ending,100,0.06,94.98,Kansas
KS,2021,February,12 month-ending,100,0.09,94.91,Kansas
KS,2021,March,12 month-ending,100,0.11,95.06,Kansas
KS,2021,April,12 month-ending,100,0.13,95.46,Kansas
KY,2015,January,12 month-ending,100,0.02,77.75,Kentucky
KY,2015,February,12 month-ending,100,0.02,78.5,Kentucky
KY,2015,March,12 month-ending,100,0.02,78.73,Kentucky
KY,2015,April,12 month-ending,100,0.02,79.78,Kentucky
KY,2015,May,12 month-ending,100,0.02,80.76,Kentucky
KY,2015,June,12 month-ending,100,0.02,81.22,Kentucky
KY,2015,July,12 month-ending,100,0.02,81.26,Kentucky
KY,2015,August,12 month-ending,100,0.02,80.38,Kentucky
KY,2015,September,12 month-ending,100,0.01,79.97,Kentucky
KY,2015,October,12 month-ending,100,0.01,79.62,Kentucky
KY,2015,November,12 month-ending,100,0.01,79.19,Kentucky
KY,2015,December,12 month-ending,100,0,79.17,Kentucky
KY,2016,January,12 month-ending,,0,78.93,Kentucky
KY,2016,February,12 month-ending,,0,78.26,Kentucky
KY,2016,March,12 month-ending,,0,78.37,Kentucky
KY,2016,April,12 month-ending,,0,78.08,Kentucky
KY,2016,May,12 month-ending,,0,78.18,Kentucky
